V1,V2
40,1
53,61
53,101
53,1
61,1
76,126
76,4
76,10
101,106
101,4
36,60
36,6
136,7
137,7
137,8
133,12
45,48
45,66
45,21
60,30
78,30
38,73
38,96
38,113
38,32
102,32
116,32
117,32
67,65
67,88
67,34
73,85
96,110
108,42
109,42
59,44
48,65
48,88
