V1,V2
101,53
101,52
101,3
28,121
28,81
28,104
28,5
28,16
80,58
80,77
80,5
36,6
49,6
49,16
57,97
57,6
58,97
58,7
136,7
97,8
97,9
72,68
72,75
72,85
72,9
72,15
72,21
76,10
76,16
76,63
32,38
32,117
32,11
45,48
45,66
45,11
45,21
53,61
53,77
53,11
54,61
54,12
132,12
20,68
20,15
41,56
41,16
41,26
68,75
68,26
42,108
42,109
42,27
121,27
81,78
81,77
104,47
78,30
56,142
56,35
52,86
52,40
52,46
109,43
48,105
48,88
90,47
105,47
88,67
