V1,V2
2,126
2,1
40,52
40,70
40,1
53,61
53,77
53,1
53,11
61,54
61,138
61,1
28,81
28,104
28,5
80,77
80,5
36,60
36,6
49,55
49,6
72,85
72,9
32,38
32,116
32,11
54,12
132,12
133,12
60,71
60,24
60,30
85,24
33,77
33,26
41,56
41,26
81,78
81,77
81,29
104,47
56,29
71,130
71,29
78,30
38,96
77,70
77,34
52,86
52,34
67,79
67,89
67,34
96,110
90,47
138,125
