GSM512539	GSM512540	GSM512541	GSM512542	GSM512543	GSM512544	GSM512545	GSM512546	GSM512547	GSM512548	GSM512549	GSM512550	GSM512551	GSM512552	GSM512553	GSM512554	GSM512555	GSM512556	GSM512557	GSM512558	GSM512559	GSM512560	GSM512561	GSM512562	GSM512563	GSM512564	GSM512565	GSM512566	GSM512567	GSM512568	GSM512569	GSM512570	GSM512571	GSM512572	GSM512573	GSM512574	GSM512575	GSM512576	GSM512577	GSM512578	GSM512579	GSM512580	GSM782523	GSM782524	GSM782525	GSM782526	GSM782527	GSM782528	GSM782529	GSM782530	GSM782531	GSM782532	GSM782533	GSM782534	GSM782535	GSM782536	GSM782537	GSM782538	GSM782539	GSM782540	GSM782541	GSM782542	GSM782543	GSM782544	GSM782545	GSM782546	GSM782547	GSM782548	GSM782549	GSM782550	GSM782551	GSM782552	GSM782553	GSM782554	GSM782555	GSM782556	GSM782557	GSM782558	GSM782559	GSM782560	GSM782561	GSM782562	GSM782563	GSM782564	GSM782565	GSM782566	GSM782567	GSM782568	GSM782569	GSM782570	GSM782571	GSM782572	GSM782573	GSM782574	GSM782575	GSM782576	GSM782577	GSM782578	GSM782579	GSM782580	GSM782581	GSM782582	GSM782583	GSM782584	GSM782585	GSM782586	GSM782587	GSM782588	GSM782589
ELK1	-0.912505051175146	0.194374486054362	1.15248602135688	0.744228951634373	0.457454009004911	0.206874732884354	0.608150642718106	-1.10380616520923	-0.927170900037604	-0.48305505804329	-0.246855650474785	0.811708283325634	-1.14850221380652	-1.54364883941167	-1.57069602387639	-0.905248868113166	-0.478245543462185	-0.75095471543935	0.369867511977438	0.105144167384144	-0.644369445171211	-0.80863914074767	-1.4915750861259	-1.62699395356631	-1.31665234270413	-0.435931267484552	0.742744620583913	-1.76603459180797	-0.20542581458446	-1.45416059206647	-1.13940819918429	0.0857842301672636	0.753090775809532	-1.61263154578295	0.0254461955066232	-1.34936471010748	-1.4915750861259	0.698751939934728	-2.32020963643175	-0.0737962969923819	0.304081971722002	0.407431996393963	0.382540180232621	-1.02789140279977	-1.57069602387639	-1.70193693983844	0.145455965059721	-1.7334926291273	-1.1576763529377	1.19855389066266	0.880298808815009	-1.34936471010748	0.0603519686362276	0.33529975477535	0.3153389252036	1.31542766790385	-1.5043514188797	0.7806657713134	-0.0417550595223979	1.009860027133	0.484451100473904	1.08307764754961	-0.964765526967572	0.818636173523413	0.769144126172824	-0.0968266398842243	0.919885427531188	0.427730067139168	0.00453069633873397	0.628239845691571	0.276558129864853	0.582481518937486	0.568528103360141	0.39920066455146	0.981905111762942	0.378333071254416	0.706470715500295	0.732294631241755	1.15947770843081	0.988964515450706	1.50384213954252	1.01787414738555	1.20524396084416	0.895801696510376	-1.14850221380652	0.940971778788322	0.704931531102408	1.48143308326141	-0.75095471543935	1.06797104809692	1.25454899701016	0.415598768106515	1.17822184609391	0.604764434675043	0.0829889048493529	0.433743123631472	0.943424684647211	-0.987991576664909	-0.589553733604276	-0.80863914074767	1.02695824474492	0.660883837479729	0.951964634554864	1.13122478763108	0.876386751405924	1.66578209476109	0.975985493456982	-1.68651061242072	-2.09350330499168
FGF1	1.27052418645047	1.06364059240107	1.28326066634023	1.47562625174598	1.18683665179559	1.34327616304625	1.24389354982997	1.41432506650834	1.21423706814985	1.85486324103938	0.907432132638537	1.05588258875205	-0.0609922810423678	1.16951285109176	0.72372287868167	0.906041905532039	1.3637587073817	0.33002851535988	1.0819991583582	1.00372780041204	1.44127069051212	0.650481398470751	0.466295750636092	1.1249406808818	1.39891041231045	0.50178314202576	0.896373055488957	0.948712049027982	0.586406498029806	1.02495738605505	0.33536669379255	1.01969196028862	-0.438088160850166	0.673839364825771	1.65537680571478	0.544903789604151	1.07712326390895	1.86007239763411	1.10678889346555	1.15614011736158	0.941799796513953	0.604732533292447	-1.07998303799775	-0.337097886469432	-0.0155279107381173	0.304804763562353	0.266725757481499	-1.55669226850245	0.330851624779634	0.000610677701764912	0.025179200744035	0.108132598579542	-2.10766948844309	-0.253788724981275	-0.517757201259371	0.177343801392058	-0.459566188388921	-1.90508909149328	-0.102576969712007	-0.320424407639552	-0.998589865294311	-0.819051165567787	-1.05674907359588	-1.06415861154205	-0.112127957907828	-0.148610689272326	-0.693872717576859	-0.627560174895651	-1.12198410022267	-1.45410850526427	-0.116295127708322	-0.391380685442251	-0.890113226006903	-1.03003960546779	-0.323184146791471	-0.0546287328858509	-0.290175948700722	-1.51439184437591	-0.42927294991633	-0.45145794403012	-0.501120591957365	-0.233728412756532	0.161153633097488	0.405355718123022	-0.680254890146774	-2.39237219771071	-0.0921748560465905	0.319890229027344	-0.741846577442442	-1.12285984410111	0.064030351698196	-0.805551150533452	-2.28357728873353	-0.320030778225419	-0.489403984239087	0.165528963969185	-0.0375570029916395	0.205936694569031	-0.325951499026555	-1.83676998704907	-2.46647581103589	-0.590294742814721	-1.6970315189026	-0.34110894558791	-0.862702653264266	-0.631847209407481	-0.837338525748955	-1.26070131382833	-1.15039419854789
FGF8	1.72635265254923	1.03622878798681	-0.782162527858989	0.872588167312809	-1.33006431273992	-0.538500510579401	-0.782162527858989	-0.0255327373798578	-0.50199909469414	-0.129245240360442	-0.654612290719412	-0.333487360857142	0.0934236423117141	-0.212868742867915	-0.156524449518225	-0.538500510579401	0.340976697276144	-0.333487360857142	-0.50199909469414	-0.738235793226884	-0.50199909469414	-0.333487360857142	-0.0506930342496965	-0.614741004078163	-1.72575176709829	0.115958376833678	-0.738235793226884	1.11089966945193	0.834662106341398	-1.47418098930133	-0.695749541873014	-1.02736614505311	-0.333487360857142	-1.14010805443713	-0.695749541873014	-0.695749541873014	-1.26360284358585	-0.827630862405626	-0.827630862405626	-0.184390353082825	-0.0255327373798578	-0.0506930342496965	1.66699656902489	-0.827630862405626	-1.47418098930133	-2.16172374827852	-1.14010805443713	0.138107883294139	1.07942327361648	3.27859897030612	-0.0255327373798578	-0.576060084608666	2.11830262946933	0.483115183261987	-0.000851713522814343	0.302864697497595	-0.241987149744466	-0.302263812046656	-0.695749541873014	-0.466497844489815	-0.695749541873014	-0.333487360857142	1.46275444852819	1.66699656902489	1.05800601615845	-0.398286591713555	0.611191171910225	-0.923653642072524	0.0934236423117141	-0.874752949027837	0.0471432020817583	-1.26360284358585	-0.333487360857142	0.483115183261987	0.5487350060238	-0.000851713522814343	-0.827630862405626	-1.47418098930133	2.16508441022608	-0.212868742867915	-0.538500510579401	-1.14010805443713	0.466177496645411	0.223103238312313	0.727738413178623	-0.431943408047256	0.202371362819653	0.0233679556648301	1.02520136333808	0.699569595626595	-0.184390353082825	0.6263459011049	0.532638965799479	1.32974396489552	2.9479547608492	1.10049226751232	2.54471209805662	0.821769317625704	2.60171261556585	0.532638965799479	0.243508613973255	-0.000851713522814343	0.263597614446367	0.483115183261987	-0.0506930342496965	-0.271775003587766	-0.212868742867915	-0.156524449518225	-1.72575176709829
HEYL	-0.693442923182525	1.37256637765459	-0.293132492875358	0.605805421433817	-0.750893783812724	-1.69144779078293	-1.33943632186703	-0.549178440093658	-1.64114369639994	-0.164548454942285	0.12539183691985	-0.893091773492347	0.11959127346445	1.41350107126216	1.0509172080154	0.165446130722519	-0.144040347607572	-0.220489260836167	-0.300572072376411	0.362660810704126	1.31639244198449	-1.06006609004909	3.30381686656431	-0.323089940025067	-1.94836682715021	-1.08363377520091	-1.45372160304392	2.43806078310259	-0.432345181586776	1.27592588618236	1.81254017356423	0.996555654364415	0.566155073940126	-0.903723114876617	-0.840918503077609	1.29338782503557	-0.0971369849940404	-0.674719819224937	2.70743243771569	-1.25853781001427	-0.991278497509183	1.3503210114174	1.59481039233044	0.392573939774303	-0.51496280728359	-0.392507344577472	-0.872028223976614	-0.968959468968651	-0.830674933417485	2.16455164248014	0.113770673480653	0.502560280640199	1.22242736047333	-0.192286727704046	-0.601840914175595	0.493276168890784	-1.33943632186703	-0.498112046661321	-1.85205135487463	0.455619584619042	-0.498112046661321	-1.20668565670766	0.678246549287252	-0.741181583900998	-0.456707948424939	-0.123778836720073	0.215583905999635	-1.13178167988493	-0.489749438828469	-0.206328992466135	0.321932253499019	-0.137259404775406	-0.800312634140774	1.17961041390678	0.80669438757429	-0.220489260836167	-0.790312236718582	0.0664675808166565	0.421965301530729	1.33061245902999	0.0544313723576073	0.362660810704126	0.19903651914707	0.810554783351681	-1.32568063715288	0.159782051373239	0.918824128042847	0.810554783351681	0.915204229723054	-1.21949987830774	-1.70855516634818	0.856202595559517	0.07245359783937	0.253574030822525	1.64490084969004	0.731614727905143	0.0604602232246733	-0.540559178232461	0.274904214623373	0.469839601664545	0.030097923947963	-0.15768464903716	-0.353589632756119	-0.750893783812724	-0.220489260836167	-0.408329639417076	-0.498112046661321	-0.557842017120601	-0.506516363433913
HNF1A	0.0061120253686823	0.996749842039397	-2.14910653042117	0.460804098912552	-2.08808795460555	0.765989149885211	0.494873116004503	0.684408309849421	-2.55360266250986	0.398782915991674	-1.93961610185461	-1.68321457701698	0.502972883400457	-0.526452277793605	-0.128982093050695	-1.32637474876611	1.02554981837278	0.975571804657483	-2.37742930486571	-2.65085287016208	0.420990574719004	-0.893024877757174	0.589083520606512	-0.6505266410009	-0.250576547515004	0.541655934769922	0.465553287668565	1.1619321789274	-1.3790880104079	-2.09557017789953	0.371148628196828	-0.816323094851366	-1.01149999984857	0.945704444054691	-1.78735959279394	-1.47165224093617	0.195566564918934	-2.22112003888641	-0.244632431107606	0.311526336519444	0.0143393705011145	0.129215421037045	-0.810366222790244	-0.309388154452024	-1.61788726957729	-2.45298259862055	-0.918492547518755	-1.5554970330598	0.327328583796656	1.99076621392293	0.850245334888605	0.118602978926481	0.307547502280788	-0.182763734872343	0.965687259190706	-0.0306791399829177	0.417313886318017	0.489058490576323	0.212737287744062	0.38377791514989	-0.0239168900180983	0.581472343352099	0.478530381488819	0.796204200189547	0.699511277803281	0.927130639308272	0.458423396682646	0.647476222409895	-0.109115209081813	0.46199292044968	0.665038893674626	-0.000505145972135273	0.142741831870678	0.861875011551485	0.897927663481208	0.157618169995361	0.418540531611947	0.974750775908465	1.15905857736315	0.968165002889027	0.660926449007485	0.0706044191373098	-0.798528632401017	0.501818663741639	0.57052631611604	-1.11119046061196	0.256136104080434	1.10927447673239	0.648515495434673	0.565020759274941	0.0143393705011145	0.416086155977246	1.36456193349405	-0.616512992023083	-0.190348174836826	0.785891799046203	0.747732720428587	0.856519574451492	0.849346695129312	0.608465591255528	0.852040870791979	0.00280738318910117	-0.18844817582726	0.148711514448807	0.824860843088858	0.718408762232158	0.195566564918934	0.927980317363423	-1.35248114337088
HPD	-0.40873974264613	-0.209832485550698	-0.579613533161872	-0.338614712676996	0.00158399002719176	-0.311700010285086	-0.779760322391621	0.0707616292980563	0.0416131197191967	0.558180573830353	-0.498840957369501	0.689728169524501	-0.648500341977508	-0.883433148935543	-1.39110727114371	-0.0293624282615533	-0.799773424968498	-0.546632817243121	0.248486695900591	0.766345839227731	-0.452923778427275	-0.452923778427275	0.162993396004327	-0.63089492763534	-0.423283258758595	-0.740732108683779	0.0992020074044386	0.3281594707746	0.0317334155902148	-0.338614712676996	-0.285390184161604	-0.483334267207235	-0.0398623909435859	-0.298471191662266	-0.423283258758595	-0.468030284688363	0.366050738946798	-0.259658643054325	-0.234480511549172	-0.0293624282615533	2.27097625037708	-0.222091634125718	-0.563007042081244	0.63175900233078	-0.90531673919502	-1.20586841707152	0.744961902422768	-0.380183741805813	0.248486695900591	1.99090096469326	-0.483334267207235	0.343463453293472	1.13965320875644	-0.0398623909435859	-1.09688392214344	0.351041071925726	-0.394374679089684	-1.04597424953101	0.215034763235088	0.649453112304757	-0.127435012909701	0.272962946094853	-0.380183741805813	0.180598810346495	-0.00864086091782156	0.240212894740241	-0.799773424968498	0.0992020074044386	-1.02132622353253	-0.150391395319291	3.27460378338188	-0.27245372113813	-0.579613533161872	0.215034763235088	-0.104920126872459	-0.0611491226678314	0.0117203130133369	-0.27245372113813	-1.29482800518907	-0.820134598899657	-1.20586841707152	-0.950350675551784	0.304821728059511	-0.394374679089684	-0.116123446734853	-1.04597424953101	0.706573611109376	0.304821728059511	4.98775579781171	0.755702693277435	0.0217696278621373	0.55183509492751	0.813077728009027	0.289000703624583	5.12476906926523	0.996452843839647	0.766345839227731	-0.0293624282615533	0.343463453293472	0.532589653465721	-0.380183741805813	-0.546632817243121	-0.648500341977508	0.431309996176022	0.312652780612335	0.532589653465721	-0.799773424968498	-1.29482800518907	-1.39110727114371
HSD17B6	-1.21375837538355	-0.474944039918087	-1.0626913888505	-0.999768573058865	-0.318099390613285	-0.293439690147107	-1.1427373138582	-1.37198938639027	-1.320756268943	-0.476726933457847	-1.20507842217358	-1.34597499104695	-0.26949608652407	-1.12296207497872	-1.07735111612994	-1.0626913888505	-1.21813285747798	-1.0960500566393	-0.95076873713181	-0.416511287742217	-0.616427098531452	-1.53511410873904	-0.657610876498743	-1.99817863715562	-0.792537726125088	-2.37898822767015	-1.21375837538355	-1.09984127224147	-1.81643940107995	-1.8440818086814	-0.579221331711168	-1.34597499104695	-0.919648517791669	-0.98641463034264	-0.296302845596262	-1.06998867488947	-1.29147788182026	-1.72234294442369	-1.49734011774956	-1.27721952182325	-1.49734011774956	-1.54158149829171	0.703475761555843	1.32890720317548	0.387067534138431	1.10666955620986	1.60324104595262	-0.441781537253152	0.847893615768421	1.54538792549167	1.09772656903418	0.410522964149907	0.687104094330581	1.10536047839738	0.968585749835414	0.407474576423405	-0.211865358100487	0.683178516184955	1.0475709325619	0.99894956105431	0.910279913555961	0.280974364526223	-0.101756982011167	0.752336125353668	0.88841519542155	0.498739703491615	-0.21445840407664	0.213487278211325	0.65516339773998	0.600949996194683	1.68772418555024	0.708578952310485	-0.474944039918087	0.586820817251732	0.566422730019153	1.27886691878309	0.925084403511433	1.04108141313343	0.895542774995616	0.244578874473521	0.731160357759094	0.83271672216965	0.833810098605069	0.341370517654203	0.366142611207823	0.526694514181067	0.345331716341059	0.453214260096186	1.39418677255397	0.200243729489628	0.909283432539348	0.338719107199701	0.878124862947316	1.11422149602736	0.294394079021361	1.53766845382801	1.24594832306347	1.32850749985166	0.554243979047881	0.541363555628408	0.827595041474762	-0.0448662921751926	0.26733263339047	0.992665245840073	0.672618014009077	0.437462897245529	0.751933985408659	0.289475346425166	1.23683921639904
INHBA	-2.52174442115321	-0.327894325092978	-1.38746748331865	-0.958704477693899	-0.610504185994382	-0.736135029293127	-2.31333245765889	-1.13440690973681	-0.612472373155144	-1.40717950070616	-0.568551072740901	-0.342803374110105	-1.16634299163659	-0.39241181294562	-2.14857893779484	-1.32871125183647	-1.21482606153546	1.08338294486867	-1.66239384078186	-1.03831774623353	-1.21365945485982	0.32935316912257	0.00719998910740217	-0.310733554731439	-2.16204972089485	-0.307860899069426	-1.34399614732693	-1.80720005509883	-0.176960761304891	-0.18921511665394	-1.83502102361708	-2.59362412765302	-0.653570561795983	0.0330848499627839	-1.37267426188441	-0.495264567788497	-1.72254214383607	-1.56336602221478	0.191384312768441	-0.589689334954307	-0.363190630746275	-1.25569706313335	0.758469490961736	1.24098054621093	0.339383144437051	1.15053364221905	0.889505328305337	-0.0795148176280491	0.7293759768686	0.543798755176656	1.05020887604192	0.879690682773634	0.0777554978940231	1.21283606303982	1.17579077773568	0.989336243067164	-0.556623343606547	0.586841102344914	0.758192778807935	1.11671022742514	0.937680934395977	0.426046751241641	-0.286221277384839	0.824607568463608	0.997978531730368	0.744921005944398	0.296628626387692	0.387361618796055	1.02285539595445	0.743014377584964	1.45624933777046	0.689615616142565	0.077572119315703	0.896237627897326	0.727860081458803	1.04256153107073	1.05180105105853	0.921550933959524	0.90789309666047	0.613306556948091	0.859458020718207	0.874321126774442	0.813957285632803	0.630048677555945	-1.52228276527768	0.728654532360375	0.565378010545003	0.846714001874032	1.11642033166306	0.691597447413802	0.172271279976743	0.515092441504168	0.517440696855342	0.863158915408715	0.1884175041615	1.41010050557818	0.677837956173004	1.14088158501058	-0.37712054779735	0.0414398123578717	-0.345823770743545	0.0148660960105708	-0.0365376670564724	0.720742058152305	0.243605946910334	-0.31748274081274	0.379670005440585	0.519391561306803	0.909677669984533
JUN	1.58067880676438	1.80048136050976	1.43828676139082	1.96432614894384	1.43383376783035	1.84850212672303	1.97825539997728	1.86432103410684	1.31514022955786	1.62673209777545	1.17827524554834	1.38937450172676	1.05913309187228	1.7628314804926	1.82833515860077	1.57305623534	2.07705141421032	1.19178434447077	0.992292590912149	1.0245670406052	0.570172631037625	0.862829807099079	-0.0266120691127487	0.691538496499506	0.304707196268367	1.25554156132183	0.818866609101197	0.408365431074961	1.19718116683285	0.900868138914507	0.0252260639018137	0.552867849745257	0.44092412474691	0.943258619779927	1.11878777383347	0.848898070918393	0.825942232346532	0.564049954712619	0.974270707301857	0.643194583331728	0.791370466204762	0.763580003518095	-0.303637520978237	-1.03375991391457	-0.3024823254441	-0.392791837181413	-0.226940721278007	-1.54360833477146	-0.621310102532398	-0.83490532197838	-0.0984391774436983	0.355415073547204	-0.566991249125936	-0.416934533066351	-0.975970278261494	-1.27892449529486	-0.571952703464415	-0.818792291691473	-0.322237629324376	-0.69152349810663	-0.936379008635977	-0.258655802062424	-0.623678428913776	-1.06497102749885	-0.69543238529795	0.742220958324351	-0.495128271954048	-1.2048658685015	-1.13045398331417	-0.364234522448701	-0.569559716148527	-0.748448180366695	0.666161215722825	-0.907722354438208	-0.973116451464086	-0.657239810319527	-0.364652775970806	-0.550867691883077	-1.00413797411462	-0.18911191414768	-0.568824961322584	-0.946691253450485	-1.22104041368821	-0.829669265785365	-0.104406750402374	-0.35275529884599	-1.07072384807439	-0.447948474444755	-0.693258241164537	-1.1261633663823	-0.58572321276133	-1.28371773138074	-0.901373954625541	-0.908302182418494	-0.623283182861843	-1.30965176395219	-0.949138621767862	-0.43388524999469	-0.437722311201443	-1.23351918963155	-0.819306645498688	-1.23983811875967	-1.15027549393759	-0.850570380719118	-0.871524736913129	-1.15794862403581	-1.00051696644927	-0.694997046856265	-0.614250115667036
KRAS	0.680393847343332	2.49030401901564	-0.0322828265476056	0.302421359746192	-1.49242737111893	0.838074484357786	0.176601888040155	0.910761291192649	0.309774833459206	-1.15993502137268	-0.0770924275633877	-0.717206206607968	-0.635301017959351	1.20727235443679	-0.0190518688017944	-0.580678195559895	0.223364937663898	-0.610822005990574	1.01338521447124	0.128608091610866	1.21845362189727	0.471203841215576	0.0286565573100515	0.628763083055422	0.813187166973989	-3.11479543091928	0.653242095024197	-3.42819170031717	-0.184534909401105	-1.08746221297462	0.695305287820605	-3.45691133339324	0.892192966313149	-0.329703729841419	-0.387938718904376	-0.0770924275633877	-0.610822005990574	-0.568758813194166	0.136695284508955	0.250099684667709	0.223364937663898	-0.0680419920653798	-0.736641477696611	-0.146441430152728	1.1733112424623	0.952506381685216	1.28843473623484	1.22068167227814	0.112325313707953	2.05201961093712	-0.453663273788173	1.27767565482168	-1.04069916335087	0.24250109446645	0.132656170986477	0.356862984966313	0.0751486444190095	0.272707317293305	-0.660113087916433	0.713039550848362	-0.233298750815929	1.33503483063993	-0.194183921381646	0.215653894420885	0.594558757093611	0.116409658102554	0.857199173590201	-0.562828209561286	-0.00591621289921761	0.00278861990483029	-0.44809484500404	0.52089789718128	-1.28751563180555	-0.371871134701623	-0.123030851801206	0.298733473737326	-1.15993502137268	-0.48743570210366	0.385247355791245	-1.0101769611749	-0.0500747628888784	-0.592675995478711	-0.238247624978884	0.0583792480044404	-0.278329656244325	0.104129079642091	0.335280969651079	0.637981261115469	-0.243209965482687	0.231043513260277	-0.165388707187395	1.30126240232444	0.276448157599685	-0.334921641870139	0.588270271517965	-0.19902764005892	0.559700616566899	-0.736641477696611	-3.9528257037305	-0.248185845813646	-0.45924875751098	0.556498405015589	-0.293590490153054	0.0371983013096703	0.172650296006696	-0.165388707187395	-1.35025210359202	1.49510761427505	2.02643395184062
OXTR	1.4178587914971	2.08177209313026	1.40944355515515	1.06667508302254	1.50706170505529	1.06511083819735	1.2411189348862	1.40233273587105	1.09673568924264	2.08832316575611	1.35636846663247	1.06208703231167	0.520661737258789	1.02281358067138	1.07239715717292	1.21104664955022	1.91563442461751	-0.485844670395687	0.626115180820215	1.33286395680492	0.312612043077505	1.0818493896708	0.86829023074143	1.42474882231311	1.3612561526348	1.39436527595206	1.29694256683663	1.57906420391577	0.282261649118061	1.63595895074392	1.05326109179042	0.873441963389798	-0.0100594049087665	0.966817830634301	0.762106967862848	1.40919339321456	1.58710399828396	0.671936758786497	1.44963568512662	1.73513377970948	1.63881010948954	0.680282068119141	-1.10219222647269	-0.702778501170131	0.0728062071092966	-0.568325536897251	-1.02497302631979	-0.914822694212989	-0.546852799321825	-0.885351001693835	-0.694015167595795	-0.249935954139411	-0.742101026586172	-0.883037553587162	-1.69696572019611	-0.426759050018665	-0.316310653834003	-1.26600560145261	-0.512233750678044	-0.572389713484987	-0.926640894332279	-0.722812594935223	-0.847646742042424	-0.787773152502659	-0.140741439876426	-1.10353577421848	-0.989038720149876	-0.553659981416496	-1.31598654162824	-0.882114723602033	-1.07274864787865	-0.660531312315295	-0.644941390201295	-1.2142381624294	-0.38422269389953	-0.187628889900433	-0.509052454185524	-0.789739156135791	-1.02438509811562	-0.368650366198981	-0.505403043936623	-1.00701586209748	-0.903716111384341	-0.250563853915172	-0.796473300838682	-0.944827106125965	0.0260152894616586	-0.838587624782229	-0.865299190867961	-0.635177030038328	-1.0869586859778	-0.483737211545311	-0.962008206184174	-0.804092353885106	-0.54503351652372	-0.621715268336817	-0.505160555475637	-1.01447945607696	-0.528909055444965	-0.98134374875594	-0.725983599963856	-0.776498498526417	-0.905152923049229	-0.444414415438119	-0.941246451006441	-0.666246706777435	0.040725906752445	-0.67234066828558	-0.561613878217593
PDE1C	0.484821019467669	1.44054241523432	0.714689306714153	-1.08222988106297	0.988823639764223	0.298300312761279	-0.674695074208829	1.49170088955417	1.12432624913408	1.53282163629494	0.864192605299595	1.22218047923174	0.329213180551972	1.02618999013477	0.471579302754153	1.07800535267978	0.657924960206325	0.565349947337657	1.29612216501855	1.16177415387651	0.950702556048921	0.763525351420276	1.6164306381769	0.171122121851953	0.178670841901067	-0.0267531989953602	1.14926981140895	1.06446930350077	0.265306652191756	0.697899041931059	1.05020656096395	0.808137782722546	0.30944409341678	0.876619096745062	1.058458402706	1.46175223473925	1.55021578970589	1.00795834177067	0.962762888909241	1.73735106755487	0.994076443457539	1.05516534811568	-0.0733881731855122	-1.01080031631955	0.542448663715931	-0.0436160995420328	-0.301121541938562	0.644259125161073	0.154580327646676	1.48951117314623	-1.72867137411167	-0.700176886569016	0.122027051271317	-1.40600402577056	-1.98299811686033	0.536197701916817	-1.48094230402553	-1.3204819996993	-1.43420480240351	-1.20386031943117	-1.37312180844299	0.181175217476653	0.462978840152227	0.725237584012168	-2.1710943806394	-1.43420480240351	-0.660798053571667	-0.891142536544009	0.247830528128234	-2.1710943806394	0.0857124676131498	-1.64881011050855	0.145565435855307	-1.08634248557359	-0.647080354338356	-0.943869388882148	-0.984268641353333	-0.824676711133141	-0.0101536050536098	0.153297156772482	0.383308095067848	-0.894577456948086	-1.06190216919697	-1.11558499161449	0.507144295104448	-0.756065361401307	1.12587034082195	-0.999348425257538	-0.717510535891435	0.330300758079258	0.0829724997557146	0.754081906871002	-0.66911444753467	-1.37312180844299	0.268767665363214	0.759903177762196	-0.647080354338356	-1.15880667337253	-0.774342721734539	-1.29510831457071	0.239575635203094	-0.0813635064642227	-0.305066284647196	-1.63491308987139	-0.80236180315574	0.21077639494244	-1.53610143259765	-1.18560910825217	-0.307044158594825
PENK	0.136954966786247	1.07623205584379	0.42854549539389	-0.396357266601075	-0.280026227131989	-0.0822531066567257	1.82250442156059	0.645923204787386	-0.0922144818852717	1.36204419411844	0.425610949306241	0.170944256509279	0.322535392216581	0.585867361123288	0.783533902021138	-0.0122195056099229	0.0809322484644014	0.393446309838604	0.568283575392542	-0.340123582688303	1.1543977130335	0.570365840139777	1.2060186085941	-2.10925082790878	0.664323851565582	-0.429730107364116	1.0323130890091	0.292019103824365	0.183262999105682	-0.093124224522033	0.689520238153684	-0.402248234845388	-0.494315881689332	0.213159947346876	1.06805610066069	0.269443460119728	0.585867361123288	1.26130882345501	-0.541183211687442	0.235443153212341	-0.00290539549387015	0.816107167723652	-1.55439117476531	-0.315717961393515	-0.293958645049835	-1.6519131798795	-0.300444620027575	5.71817787172241	0.269443460119728	0.274794171820955	-0.55588125242093	1.56145785705782	-1.40504904304467	-1.14429259811371	-0.480357085781997	-0.302614519020687	0.671986879645922	-1.11592686095715	-0.143316568591956	-0.409356244951208	-0.730863656241657	-0.405796914208429	0.31803988383676	-0.378857940655242	-0.563975819474106	0.235443153212341	-0.273650676996006	-1.08401867220374	-1.19851230320628	-0.941783233130776	-0.632234970243898	0.136954966786247	-0.518820440306132	-0.848727709639062	1.26710335963088	-0.149981336261394	-2.48751199952367	-0.633669755015249	-0.653941179734801	0.585867361123288	-0.367333559684294	0.803783231470494	0.130943042787493	-0.471559010149819	0.603194219417251	-1.44705518699882	0.231988884912444	-0.0555034881950455	0.518810601173515	-0.120746190784347	-0.53853030349184	-0.177021420783046	0.0021443614720267	-0.101343468223225	0.329565509360883	0.46377419640683	0.173854318015935	-1.11592686095715	0.692339216031559	-0.0528614162468784	-0.601101095695297	-1.94221511613713	-1.51148754822942	-0.673080072006277	-0.203693045433863	-0.193744585501732	-0.973860671790824	2.92053930394497	0.043409814852138
PITX1	-1.35800964786784	-1.13632767879804	-1.31987349952699	-1.2511579099717	-0.819751605972245	-0.954069975157438	-1.20504326835332	-1.33858838043118	-1.13632767879804	-0.878627459641445	-0.963178221925181	-1.11122013794561	-1.13632767879804	-1.09911128496137	-1.30181541833941	-0.833851186808943	-1.21996032753207	-1.11122013794561	-0.954069975157438	-1.12362079842737	-1.01130696595069	-0.863265049930264	-0.525845527956402	-1.03189381148047	-1.51941861434063	-0.99151212135925	-1.23532273724325	-0.910800592151637	-1.11122013794561	-1.20504326835332	-0.0275316847555371	-1.23532273724325	-0.282999351568324	-0.902566776364228	-1.20504326835332	-0.927674317216655	-0.99151212135925	-1.17644688357405	-1.0644058327142	-0.42293712359442	-0.799301133176303	-0.886484139092367	0.600028001762684	0.624127506037921	0.891270237974726	0.99246210875553	-0.724770764146877	2.07045054782164	0.683990982705413	0.403995545694509	0.697655433036503	0.266590686943411	0.82144555230748	0.610494854285164	-0.634816843757442	0.283165469400717	1.4683261357015	0.837245993317354	0.0881927299760534	1.15243840179697	0.524724599338263	1.30899374459601	0.725670340425225	-0.525845527956402	1.43992302099065	-0.649591136252491	0.118267950993448	0.90727974303443	1.22021187526014	1.00884502236391	0.472711135249794	1.17842727717975	-0.972450590049157	1.11154933691012	-1.03189381148047	-0.863265049930264	0.884217327658725	0.578433119655719	1.15138311577995	0.927024253263196	1.57079825134884	0.962854786042418	1.1123639682471	0.864044395148806	-0.664802170022559	1.66256885884362	-0.169150250354594	0.301589005390763	0.840017149761459	1.23607105053101	1.22231982498943	1.56818656016606	1.29308565912554	-0.754524860343801	0.0167471472377422	0.403350276007323	0.218048919388896	1.10299983341997	-0.644619092664227	0.844967933615027	1.48390187798775	1.06356124881584	1.10926148458234	0.603540660508146	1.52936309334027	0.678346291650637	0.83835624727144	0.514941965919028	1.12490802548459
